FY,Month (abbv),Component,Region,Land Filter,Area of Responsibility,Drug Type,Count of Event,Sum Qty (lbs)
2020,AUG,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Ecstasy,655,177.0091501598
2020,AUG,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Fentanyl,4,0.1212542441
2020,AUG,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Heroin,312,4.5525457103
2020,AUG,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Ketamine,36,271.52573112444
2020,AUG,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Khat (Catha Edulis),17,11392.277157719
2020,AUG,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Lsd,689,1.74826573766
2020,AUG,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Marijuana,21,14.0262941254164
2020,AUG,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Methamphetamine,61,3.09308553586
2020,AUG,Office of Field Operations,Coastal/Interior,Other,NEW YORK FIELD OFFICE,Other Drugs**,459,260.681633381184
2020,AUG,Office of Field Operations,Coastal/Interior,Other,PRECLEARANCE FIELD OFFICE,Cocaine,2,1.02074027306
2020,AUG,Office of Field Operations,Coastal/Interior,Other,PRECLEARANCE FIELD OFFICE,Marijuana,4,0.4164091204656
2020,AUG,Office of Field Operations,Coastal/Interior,Other,PRECLEARANCE FIELD OFFICE,Other Drugs**,1,0.03086471668
2020,AUG,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Cocaine,1,0.304458383822
2020,AUG,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Ecstasy,7,2.4341899734206
2020,AUG,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Heroin,2,0.522054636416
2020,AUG,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Khat (Catha Edulis),2,1413.052868289
2020,AUG,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Marijuana,193,292.1624098061168
2020,AUG,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Methamphetamine,3,0.306222081918
2020,AUG,Office of Field Operations,Coastal/Interior,Other,SAN FRANCISCO FIELD OFFICE,Other Drugs**,68,492.2484251945406
2020,AUG,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Cocaine,50,2236.06164087251
2020,AUG,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Ecstasy,1,0.272491355832
2020,AUG,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Fentanyl,1,0.57540650382
2020,AUG,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Marijuana,86,485.714298534706
2020,AUG,Office of Field Operations,Coastal/Interior,Other,SAN JUAN FIELD OFFICE,Other Drugs**,7,7.624025944484
2020,AUG,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Marijuana,1,0.029101018584
2020,AUG,Office of Field Operations,Coastal/Interior,Other,TAMPA FIELD OFFICE,Other Drugs**,17,5.111968700125
2020,AUG,Office of Field Operations,Northern Border,Land Only,BOSTON FIELD OFFICE,Marijuana,13,1.1949275062662
2020,AUG,Office of Field Operations,Northern Border,Land Only,BOSTON FIELD OFFICE,Methamphetamine,1,0.0030423792156
2020,AUG,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Cocaine,3,0.044753839186
2020,AUG,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Ecstasy,1,0.012786811196
2020,AUG,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Fentanyl,1,0.0006172943336
2020,AUG,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Heroin,1,0.002645547144
2020,AUG,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Lsd,1,8.81849048e-05
2020,AUG,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Marijuana,54,16898.02618058227
2020,AUG,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Methamphetamine,3,0.0211643771519999
2020,AUG,Office of Field Operations,Northern Border,Land Only,BUFFALO FIELD OFFICE,Other Drugs**,39,45.1504948877904
2020,AUG,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Cocaine,1,0.0190258932106
2020,AUG,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Ecstasy,3,0.9108618816792
2020,AUG,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Heroin,4,0.0405209637556
2020,AUG,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Khat (Catha Edulis),1,543.549706961
2020,AUG,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Marijuana,52,2147.2613377143634
2020,AUG,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Methamphetamine,3,0.0321433977996
2020,AUG,Office of Field Operations,Northern Border,Land Only,DETROIT FIELD OFFICE,Other Drugs**,16,1.2894176317594
2020,AUG,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Cocaine,1,0.005070632026
2020,AUG,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Lsd,1,2.20462262e-05
2020,AUG,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Marijuana,43,3.670035275514
2020,AUG,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Methamphetamine,2,0.016203976257
2020,AUG,Office of Field Operations,Northern Border,Land Only,SEATTLE FIELD OFFICE,Other Drugs**,8,0.222005497834
2020,AUG,Office of Field Operations,Northern Border,Other,BOSTON FIELD OFFICE,Cocaine,1,1.02955876354
2020,AUG,Office of Field Operations,Northern Border,Other,BOSTON FIELD OFFICE,Khat (Catha Edulis),1,17.23353502054
2020,AUG,Office of Field Operations,Northern Border,Other,BOSTON FIELD OFFICE,Marijuana,3,0.8399612182199999
2020,AUG,Office of Field Operations,Northern Border,Other,BOSTON FIELD OFFICE,Other Drugs**,15,4.5753856006432
2020,AUG,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Marijuana,2,0.20392759235
2020,AUG,Office of Field Operations,Northern Border,Other,BUFFALO FIELD OFFICE,Other Drugs**,4,0.47619848592
2020,AUG,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Cocaine,1,5.7099725858
2020,AUG,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Ecstasy,4,4.0240315296074005
2020,AUG,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Marijuana,18,1327.669046758845
2020,AUG,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Methamphetamine,1,1.1786573913306
2020,AUG,Office of Field Operations,Northern Border,Other,DETROIT FIELD OFFICE,Other Drugs**,5,1.3735680771648
2020,AUG,Office of Field Operations,Northern Border,Other,PORTLAND FIELD OFFICE,Ecstasy,1,0.85098433132
2020,AUG,Office of Field Operations,Northern Border,Other,PORTLAND FIELD OFFICE,Marijuana,3,1.64905771976
2020,AUG,Office of Field Operations,Northern Border,Other,PORTLAND FIELD OFFICE,Methamphetamine,1,0.00551155655
2020,AUG,Office of Field Operations,Northern Border,Other,PORTLAND FIELD OFFICE,Other Drugs**,7,138.41282195146
2020,AUG,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Marijuana,8,5.656400256134
2020,AUG,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Methamphetamine,1,0.005070632026
2020,AUG,Office of Field Operations,Northern Border,Other,SEATTLE FIELD OFFICE,Other Drugs**,11,5.275221005136
2020,AUG,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Cocaine,12,202.1537970824004
2020,AUG,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Fentanyl,5,1.790484260833
2020,AUG,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Heroin,4,0.3593755332862
2020,AUG,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Marijuana,53,1548.798802349498
2020,AUG,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Methamphetamine,36,961.3394723423752
2020,AUG,Office of Field Operations,Southwest Border,Land Only,EL PASO FIELD OFFICE,Other Drugs**,89,50.3960637186874
2020,AUG,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Cocaine,15,598.2492381263799
2020,AUG,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Fentanyl,3,2.3721959853462
2020,AUG,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Heroin,6,228.622121472275
2020,AUG,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Marijuana,36,2268.117294691834
2020,AUG,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Methamphetamine,50,7457.859172461808
2020,AUG,Office of Field Operations,Southwest Border,Land Only,LAREDO FIELD OFFICE,Other Drugs**,99,91.2560763870172
2020,AUG,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Cocaine,25,309.284412968311
2020,AUG,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Ecstasy,3,0.0104499112188
2020,AUG,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Fentanyl,62,226.4411324067614
2020,AUG,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Heroin,49,266.1787937454754
2020,AUG,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Ketamine,2,12.9650108423746
2020,AUG,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Lsd,1,0.0001984160358
2020,AUG,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Marijuana,86,14886.169920225107
2020,AUG,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Methamphetamine,318,12905.436339440745
2020,AUG,Office of Field Operations,Southwest Border,Land Only,SAN DIEGO FIELD OFFICE,Other Drugs**,86,394.148164022412
2020,AUG,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Cocaine,9,79.0539311098412
2020,AUG,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Ecstasy,1,0.0051588169308
2020,AUG,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Fentanyl,42,150.6366166227644
2020,AUG,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Heroin,15,73.895863750732
2020,AUG,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Marijuana,26,205.2090512941016
2020,AUG,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Methamphetamine,38,1271.9791991125571
2020,AUG,Office of Field Operations,Southwest Border,Land Only,TUCSON FIELD OFFICE,Other Drugs**,8,0.52139324963
2020,AUG,Office of Field Operations,Southwest Border,Other,EL PASO FIELD OFFICE,Marijuana,4,0.02755778275
2020,AUG,Office of Field Operations,Southwest Border,Other,LAREDO FIELD OFFICE,Cocaine,1,11.0231131
2020,AUG,Office of Field Operations,Southwest Border,Other,LAREDO FIELD OFFICE,Methamphetamine,2,409.7952526056
2020,AUG,Office of Field Operations,Southwest Border,Other,LAREDO FIELD OFFICE,Other Drugs**,3,2.87262327386
2020,AUG,Office of Field Operations,Southwest Border,Other,SAN DIEGO FIELD OFFICE,Cocaine,3,0.0465616297344
2020,AUG,Office of Field Operations,Southwest Border,Other,SAN DIEGO FIELD OFFICE,Heroin,1,0.0017416518698
2020,AUG,Office of Field Operations,Southwest Border,Other,SAN DIEGO FIELD OFFICE,Marijuana,1,0.0033951188348
2020,AUG,Office of Field Operations,Southwest Border,Other,SAN DIEGO FIELD OFFICE,Methamphetamine,3,0.0528227579752
2020,AUG,Office of Field Operations,Southwest Border,Other,TUCSON FIELD OFFICE,Fentanyl,1,0.68563763482
2020,AUG,Office of Field Operations,Southwest Border,Other,TUCSON FIELD OFFICE,Marijuana,7,106.5068620080342
2020,AUG,Office of Field Operations,Southwest Border,Other,TUCSON FIELD OFFICE,Methamphetamine,2,2.1715532807
2020,AUG,U.S. Border Patrol,Coastal/Interior,Other,MIAMI SECTOR,Cocaine,3,83.7636
2020,AUG,U.S. Border Patrol,Coastal/Interior,Other,MIAMI SECTOR,Heroin,2,0.0004
2020,AUG,U.S. Border Patrol,Coastal/Interior,Other,MIAMI SECTOR,Marijuana,4,142.2472
2020,AUG,U.S. Border Patrol,Coastal/Interior,Other,MIAMI SECTOR,Other Drugs**,1,14.0264
2020,AUG,U.S. Border Patrol,Coastal/Interior,Other,RAMEY SECTOR,Cocaine,3,1947.3854
2020,AUG,U.S. Border Patrol,Coastal/Interior,Other,RAMEY SECTOR,Marijuana,1,0.0882
2020,AUG,U.S. Border Patrol,Northern Border,Land Only,BLAINE SECTOR,Methamphetamine,1,52.5893
2020,AUG,U.S. Border Patrol,Northern Border,Land Only,BUFFALO SECTOR,Heroin,1,0.022
2020,AUG,U.S. Border Patrol,Northern Border,Land Only,BUFFALO SECTOR,Marijuana,2,0.6558999999999999
2020,AUG,U.S. Border Patrol,Northern Border,Land Only,DETROIT SECTOR,Cocaine,1,0.0331
2020,AUG,U.S. Border Patrol,Northern Border,Land Only,DETROIT SECTOR,Fentanyl,1,0.0456
2020,AUG,U.S. Border Patrol,Northern Border,Land Only,DETROIT SECTOR,Heroin,1,0.03
2020,AUG,U.S. Border Patrol,Northern Border,Land Only,DETROIT SECTOR,Marijuana,9,69.72019999999999
2020,AUG,U.S. Border Patrol,Northern Border,Land Only,DETROIT SECTOR,Methamphetamine,1,0.0355
2020,AUG,U.S. Border Patrol,Northern Border,Land Only,DETROIT SECTOR,Other Drugs**,1,0.0221
2020,AUG,U.S. Border Patrol,Northern Border,Land Only,GRAND FORKS SECTOR,Marijuana,1,0.0414999999999999
2020,AUG,U.S. Border Patrol,Northern Border,Land Only,GRAND FORKS SECTOR,Other Drugs**,1,0.0227
2020,AUG,U.S. Border Patrol,Northern Border,Land Only,HOULTON SECTOR,Marijuana,6,4.1871
2020,AUG,U.S. Border Patrol,Northern Border,Land Only,SWANTON SECTOR,Marijuana,5,264.4364
2020,AUG,U.S. Border Patrol,Northern Border,Land Only,SWANTON SECTOR,Other Drugs**,1,0.0434
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Cocaine,1,0.0088
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Ecstasy,1,0.0138
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Heroin,1,0.0066
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Marijuana,29,1139.1728
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Methamphetamine,1,0.0066
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,BIG BEND SECTOR,Other Drugs**,2,0.0392
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Cocaine,3,0.0054
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Marijuana,11,0.5318
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Methamphetamine,8,35.273900000000005
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,DEL RIO SECTOR,Other Drugs**,2,0.0015999999999999
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Cocaine,1,6.34
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Fentanyl,4,5.825
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Heroin,4,4.332400000000001
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Marijuana,3,0.0555
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,EL CENTRO SECTOR,Methamphetamine,25,732.6751
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Cocaine,7,10.6429
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Fentanyl,1,2.2046
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Heroin,6,4.6677
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Marijuana,43,528.8256
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Methamphetamine,29,73.2609
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,EL PASO SECTOR,Other Drugs**,15,7.262
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Cocaine,5,0.0242
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Heroin,1,0.1764
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Marijuana,28,8816.7414
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,LAREDO SECTOR,Other Drugs**,2,0.03
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Cocaine,10,251.6525
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Ecstasy,2,0.0089
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Heroin,1,11.3316
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Marijuana,83,7605.0857
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Methamphetamine,8,1518.7025999999998
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,RIO GRANDE VALLEY SECTOR,Other Drugs**,15,11.891800000000002
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Cocaine,2,2.36
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Fentanyl,3,223.8742
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Heroin,4,23.1911
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Marijuana,11,32.6041
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Methamphetamine,22,3748.2005
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,SAN DIEGO SECTOR,Other Drugs**,2,2.7061
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Cocaine,6,21.4493
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Fentanyl,10,2.6974
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Heroin,10,13.6156
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Marijuana,70,1523.2386
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Methamphetamine,16,216.0059
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,TUCSON SECTOR,Other Drugs**,3,0.043
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Cocaine,1,34.2437
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Ecstasy,1,0.0009
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Fentanyl,6,14.4027
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Heroin,4,3.01
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Marijuana,37,1.4797
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Methamphetamine,12,46.5114
2020,AUG,U.S. Border Patrol,Southwest Border,Land Only,YUMA SECTOR,Other Drugs**,6,0.0647
2020,DEC,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Cocaine,2,11.177877607924
2020,DEC,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Marijuana,10,0.5386333985184001
2020,DEC,Office of Field Operations,Coastal/Interior,Other,ATLANTA FIELD OFFICE,Other Drugs**,7,1.4939404722168002
2020,DEC,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Cocaine,1,1.687859077872
2020,DEC,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Heroin,1,1.785303397676
2020,DEC,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Marijuana,50,87.7687602342488
2020,DEC,Office of Field Operations,Coastal/Interior,Other,BALTIMORE FIELD OFFICE,Other Drugs**,39,25.394386572994
2020,DEC,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Cocaine,18,113.888159002056
2020,DEC,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Ecstasy,84,31.499868456822
2020,DEC,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Fentanyl,1,0.01212542441
2020,DEC,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Heroin,3,6.1949895622
2020,DEC,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Ketamine,4,1.383180231788
2020,DEC,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Khat (Catha Edulis),1,36.5305968134
2020,DEC,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Lsd,4,0.043651527876
2020,DEC,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Marijuana,119,1130.3060930457364
2020,DEC,Office of Field Operations,Coastal/Interior,Other,CHICAGO FIELD OFFICE,Methamphetamine,12,381.92772037749
